"SampleID","TAXAID","TotTranLngth_m","Juvenile","DiamMax_cm","DiamPerp_cm","Height_cm","TotMort_pct"
"Samp0738","Porites astreoides",10,FALSE,13,10,2,5
"Samp0738","Porites astreoides",10,FALSE,12,10,5,0
"Samp0738","Porites astreoides",10,FALSE,11,10,2,0
"Samp0738","Porites astreoides",10,FALSE,11,10,5,0
"Samp0738","Porites astreoides",10,FALSE,10,9,2,0
"Samp0738","Porites astreoides",10,FALSE,10,9,5,10
"Samp0738","Porites astreoides",10,FALSE,10,9,5,10
"Samp0738","Porites astreoides",10,FALSE,8,7,1,0
"Samp0738","Porites astreoides",10,FALSE,8,7,2,0
"Samp0738","Porites astreoides",10,FALSE,7,6,5,0
"Samp0738","Porites astreoides",10,FALSE,5,4,3,0
"Samp0738","Orbicella faveolata",10,FALSE,56,50,48,0
"Samp0738","Orbicella faveolata",10,FALSE,41,40,43,75
"Samp0738","Orbicella faveolata",10,FALSE,36,30,57,95
"Samp0738","Orbicella faveolata",10,FALSE,22,20,20,1
"Samp0738","Montastraea cavernosa",10,FALSE,108,100,91,20
"Samp0738","Montastraea cavernosa",10,FALSE,55,50,61,15
"Samp0738","Montastraea cavernosa",10,FALSE,44,40,50,1
"Samp0738","Montastraea cavernosa",10,FALSE,36,30,30,13
"Samp0738","Montastraea cavernosa",10,FALSE,31,30,11,5
"Samp0738","Montastraea cavernosa",10,FALSE,31,30,46,20
"Samp0738","Montastraea cavernosa",10,FALSE,21,20,3,30
"Samp0738","Montastraea cavernosa",10,FALSE,15,10,15,30
"Samp0738","Montastraea cavernosa",10,FALSE,14,10,3,0
"Samp0738","Montastraea cavernosa",10,FALSE,11,10,6,60
"Samp0738","Montastraea cavernosa",10,FALSE,9,8,5,80
"Samp0738","Montastraea cavernosa",10,FALSE,6,5,3,0
"Samp0738","Madracis formosa",10,FALSE,11,10,3,20
"Samp0738","Madracis decactis",10,FALSE,21,20,2,0
"Samp0738","Madracis decactis",10,FALSE,9,8,3,0
"Samp0738","Helioseris cucullata",10,FALSE,22,20,1,0
"Samp0738","Agaricia humilis",10,FALSE,7,6,2,0
"Samp0738","Agaricia agaricites",10,FALSE,13,10,2,0
"Samp0741","Siderastrea siderea",10,FALSE,28,20,14,5
"Samp0741","Siderastrea siderea",10,FALSE,11,10,3,10
"Samp0741","Siderastrea siderea",10,FALSE,11,10,5,0
"Samp0741","Siderastrea siderea",10,FALSE,7,6,3,0
"Samp0741","Siderastrea siderea",10,FALSE,5,4,2,0
"Samp0741","Siderastrea siderea",10,FALSE,5,4,2,0
"Samp0741","Siderastrea radians",10,FALSE,5,4,1,5
"Samp0741","Siderastrea radians",10,FALSE,5,4,1,0
"Samp0741","Pseudodiploria strigosa",10,FALSE,11,10,5,1
"Samp0741","Pseudodiploria strigosa",10,FALSE,7,6,4,0
"Samp0741","Porites porites",10,FALSE,29,20,8,15
"Samp0741","Porites porites",10,FALSE,25,20,17,42
"Samp0741","Porites porites",10,FALSE,15,10,10,50
"Samp0741","Porites porites",10,FALSE,13,10,5,20
"Samp0741","Porites porites",10,FALSE,8,7,2,20
"Samp0741","Porites porites",10,FALSE,7,6,3,20
"Samp0741","Porites porites",10,FALSE,7,6,4,50
"Samp0741","Porites porites",10,FALSE,6,5,2,0
"Samp0741","Porites astreoides",10,FALSE,15,10,5,10
"Samp0741","Porites astreoides",10,FALSE,15,10,6,0
"Samp0741","Porites astreoides",10,FALSE,14,10,7,25
"Samp0741","Porites astreoides",10,FALSE,11,10,3,2
"Samp0741","Porites astreoides",10,FALSE,10,9,5,5
"Samp0741","Porites astreoides",10,FALSE,9,8,3,5
"Samp0741","Porites astreoides",10,FALSE,9,8,4,8
"Samp0741","Porites astreoides",10,FALSE,9,8,4,0
"Samp0741","Porites astreoides",10,FALSE,8,7,2,3
"Samp0741","Porites astreoides",10,FALSE,7,6,4,10
"Samp0741","Porites astreoides",10,FALSE,6,5,2,0
"Samp0741","Porites astreoides",10,FALSE,6,5,2,5
"Samp0741","Porites astreoides",10,FALSE,6,5,3,0
"Samp0741","Porites astreoides",10,FALSE,5,4,1,0
"Samp0741","Porites astreoides",10,FALSE,5,4,2,0
"Samp0741","Porites astreoides",10,FALSE,5,4,3,0
"Samp0741","Porites astreoides",10,FALSE,5,4,3,0
"Samp0741","Porites astreoides",10,FALSE,5,4,4,0
"Samp0741","Manicina areolata",10,FALSE,12,10,10,0
"Samp0741","Agaricia agaricites",10,FALSE,6,5,3,5
"Samp0741","Agaricia agaricites",10,FALSE,5,4,1,0
"Samp0853","Stephanocoenia intersepta",10,FALSE,20,16,2,50
"Samp0853","Stephanocoenia intersepta",10,FALSE,16,10,4,0
"Samp0853","Stephanocoenia intersepta",10,FALSE,15,13,5,50
"Samp0853","Stephanocoenia intersepta",10,FALSE,10,9,2,0
"Samp0853","Stephanocoenia intersepta",10,FALSE,6,5,3,0
"Samp0853","Siderastrea siderea",10,FALSE,13,7,3,0
"Samp0853","Siderastrea siderea",10,FALSE,12,5,4,0
"Samp0853","Siderastrea siderea",10,FALSE,11,10,2,0
"Samp0853","Siderastrea siderea",10,FALSE,10,5,2,0
"Samp0853","Siderastrea siderea",10,FALSE,10,7,3,0
"Samp0853","Siderastrea siderea",10,FALSE,10,10,3,0
"Samp0853","Siderastrea siderea",10,FALSE,10,10,4,0
"Samp0853","Siderastrea siderea",10,FALSE,9,8,3,0
"Samp0853","Siderastrea siderea",10,FALSE,7,3,4,0
"Samp0853","Siderastrea siderea",10,FALSE,6,5,4,0
"Samp0853","Siderastrea siderea",10,FALSE,6,5,4,0
"Samp0853","Siderastrea siderea",10,FALSE,5,4,2,0
"Samp0853","Siderastrea siderea",10,FALSE,5,3,3,0
"Samp0853","Siderastrea siderea",10,FALSE,5,4,3,0
"Samp0853","Siderastrea siderea",10,FALSE,5,3,4,0
"Samp0853","Siderastrea siderea",10,FALSE,5,5,4,0
"Samp0853","Porites astreoides",10,FALSE,15,15,15,0
"Samp0853","Porites astreoides",10,FALSE,10,5,3,0
"Samp0853","Porites astreoides",10,FALSE,7,5,3,0
"Samp0853","Porites astreoides",10,FALSE,7,5,5,0
"Samp0853","Porites astreoides",10,FALSE,6,2,2,0
"Samp0853","Dichocoenia stokesii",10,FALSE,4,4,4,0
"Samp0880","Stephanocoenia intersepta",10,FALSE,19,17,7,75
"Samp0880","Stephanocoenia intersepta",10,FALSE,11,10,12,30
"Samp0880","Stephanocoenia intersepta",10,FALSE,9,6,3,5
"Samp0880","Stephanocoenia intersepta",10,FALSE,6,5,1,5
"Samp0880","Stephanocoenia intersepta",10,FALSE,6,6,2,15
"Samp0880","Stephanocoenia intersepta",10,FALSE,4,4,2,0
"Samp0880","Stephanocoenia intersepta",10,FALSE,4,3,2,5
"Samp0880","Stephanocoenia intersepta",10,FALSE,4,4,3,40
"Samp0880","Siderastrea siderea",10,FALSE,16,10,10,60
"Samp0880","Siderastrea siderea",10,FALSE,7,5,3,80
"Samp0880","Siderastrea siderea",10,FALSE,6,6,2,0
"Samp0880","Siderastrea siderea",10,FALSE,6,4,3,5
"Samp0880","Siderastrea siderea",10,FALSE,4,2,1,0
"Samp0880","Siderastrea siderea",10,FALSE,4,4,1,0
"Samp0880","Siderastrea siderea",10,FALSE,4,4,1,5
"Samp0880","Montastraea cavernosa",10,FALSE,7,7,8,40
"Samp0880","Meandrina meandrites",10,FALSE,10,9,6,5
"Samp0880","Agaricia fragilis",10,FALSE,6,3,1,10
"Samp0880","Agaricia agaricites",10,FALSE,7,6,6,0
"Samp0891","Stephanocoenia intersepta",10,FALSE,12,10,5,0
"Samp0891","Stephanocoenia intersepta",10,FALSE,12,7,7,0
"Samp0891","Stephanocoenia intersepta",10,FALSE,11,10,7,0
"Samp0891","Stephanocoenia intersepta",10,FALSE,10,7,5,40
"Samp0891","Stephanocoenia intersepta",10,FALSE,9,4,5,0
"Samp0891","Stephanocoenia intersepta",10,FALSE,8,5,3,0
"Samp0891","Stephanocoenia intersepta",10,FALSE,8,5,3,0
"Samp0891","Stephanocoenia intersepta",10,FALSE,8,7,3,0
"Samp0891","Stephanocoenia intersepta",10,FALSE,8,7,3,0
"Samp0891","Stephanocoenia intersepta",10,FALSE,8,6,4,0
"Samp0891","Stephanocoenia intersepta",10,FALSE,7,6,2,0
"Samp0891","Stephanocoenia intersepta",10,FALSE,7,6,4,0
"Samp0891","Stephanocoenia intersepta",10,FALSE,7,7,5,0
"Samp0891","Stephanocoenia intersepta",10,FALSE,7,4,6,0
"Samp0891","Stephanocoenia intersepta",10,FALSE,6,5,2,0
"Samp0891","Stephanocoenia intersepta",10,FALSE,6,5,2,0
"Samp0891","Stephanocoenia intersepta",10,FALSE,6,5,3,0
"Samp0891","Stephanocoenia intersepta",10,FALSE,6,4,4,0
"Samp0891","Stephanocoenia intersepta",10,FALSE,5,4,2,0
"Samp0891","Stephanocoenia intersepta",10,FALSE,5,4,2,0
"Samp0891","Stephanocoenia intersepta",10,FALSE,5,4,2,0
"Samp0891","Stephanocoenia intersepta",10,FALSE,5,4,3,0
"Samp0891","Stephanocoenia intersepta",10,FALSE,5,5,3,0
"Samp0891","Stephanocoenia intersepta",10,FALSE,4,4,2,0
"Samp0891","Siderastrea siderea",10,FALSE,57,24,25,20
"Samp0891","Siderastrea siderea",10,FALSE,55,45,27,30
"Samp0891","Siderastrea siderea",10,FALSE,20,15,19,30
"Samp0891","Siderastrea siderea",10,FALSE,12,11,8,40
"Samp0891","Siderastrea siderea",10,FALSE,11,9,3,0
"Samp0891","Siderastrea siderea",10,FALSE,11,9,5,0
"Samp0891","Siderastrea siderea",10,FALSE,11,7,7,0
"Samp0891","Siderastrea siderea",10,FALSE,10,9,6,0
"Samp0891","Siderastrea siderea",10,FALSE,10,10,6,0
"Samp0891","Siderastrea siderea",10,FALSE,9,7,5,0
"Samp0891","Siderastrea siderea",10,FALSE,8,5,3,0
"Samp0891","Siderastrea siderea",10,FALSE,8,6,4,0
"Samp0891","Siderastrea siderea",10,FALSE,8,7,5,0
"Samp0891","Siderastrea siderea",10,FALSE,8,7,6,0
"Samp0891","Siderastrea siderea",10,FALSE,7,6,2,0
"Samp0891","Siderastrea siderea",10,FALSE,7,5,3,0
"Samp0891","Siderastrea siderea",10,FALSE,7,7,3,0
"Samp0891","Siderastrea siderea",10,FALSE,7,7,3,0
"Samp0891","Siderastrea siderea",10,FALSE,7,6,3,0
"Samp0891","Siderastrea siderea",10,FALSE,7,7,3,0
"Samp0891","Siderastrea siderea",10,FALSE,7,5,4,0
"Samp0891","Siderastrea siderea",10,FALSE,7,5,5,0
"Samp0891","Siderastrea siderea",10,FALSE,6,5,3,0
"Samp0891","Siderastrea siderea",10,FALSE,6,5,4,0
"Samp0891","Siderastrea siderea",10,FALSE,6,5,4,0
"Samp0891","Siderastrea siderea",10,FALSE,6,4,5,0
"Samp0891","Siderastrea siderea",10,FALSE,6,5,7,0
"Samp0891","Siderastrea siderea",10,FALSE,5,5,2,0
"Samp0891","Siderastrea siderea",10,FALSE,5,5,2,0
"Samp0891","Siderastrea siderea",10,FALSE,5,5,3,0
"Samp0891","Porites divaricata",10,FALSE,30,30,17,50
"Samp0891","Porites divaricata",10,FALSE,12,10,11,50
"Samp0891","Porites divaricata",10,FALSE,8,7,7,70
"Samp0891","Porites astreoides",10,FALSE,9,8,5,60
"Samp0891","Porites astreoides",10,FALSE,8,6,4,0
"Samp0891","Porites astreoides",10,FALSE,8,7,6,0
"Samp0891","Porites astreoides",10,FALSE,7,6,4,0
"Samp0891","Montastraea cavernosa",10,FALSE,55,45,50,50
"Samp0891","Montastraea cavernosa",10,FALSE,40,25,35,0
"Samp0891","Montastraea cavernosa",10,FALSE,5,4,1,0
"Samp0891","Montastraea cavernosa",10,FALSE,5,4,3,50
"Samp0891","Meandrina meandrites",10,FALSE,7,7,3,0
"Samp0891","Manicina areolata",10,FALSE,7,4,3,0
"Samp0891","Madracis auretenra",10,FALSE,6,6,4,0
"Samp0891","Agaricia agaricites",10,FALSE,5,4,1,0
"Samp0894","Stephanocoenia intersepta",10,FALSE,23,19,11,50
"Samp0894","Stephanocoenia intersepta",10,FALSE,20,15,10,65
"Samp0894","Stephanocoenia intersepta",10,FALSE,12,10,4,0
"Samp0894","Stephanocoenia intersepta",10,FALSE,12,9,6,10
"Samp0894","Stephanocoenia intersepta",10,FALSE,12,6,8,0
"Samp0894","Stephanocoenia intersepta",10,FALSE,8,8,1,0
"Samp0894","Stephanocoenia intersepta",10,FALSE,8,6,5,0
"Samp0894","Stephanocoenia intersepta",10,FALSE,7,7,5,0
"Samp0894","Stephanocoenia intersepta",10,FALSE,7,6,7,0
"Samp0894","Stephanocoenia intersepta",10,FALSE,6,5,2,0
"Samp0894","Stephanocoenia intersepta",10,FALSE,6,4,4,0
"Samp0894","Stephanocoenia intersepta",10,FALSE,5,4,2,0
"Samp0894","Stephanocoenia intersepta",10,FALSE,5,5,3,0
"Samp0894","Solenastrea bournoni",10,FALSE,6,6,6,0
"Samp0894","Siderastrea siderea",10,FALSE,16,11,6,0
"Samp0894","Siderastrea siderea",10,FALSE,12,10,7,0
"Samp0894","Siderastrea siderea",10,FALSE,10,10,2,0
"Samp0894","Siderastrea siderea",10,FALSE,10,8,6,20
"Samp0894","Siderastrea siderea",10,FALSE,9,7,7,0
"Samp0894","Siderastrea siderea",10,FALSE,9,9,7,20
"Samp0894","Siderastrea siderea",10,FALSE,8,5,5,0
"Samp0894","Siderastrea siderea",10,FALSE,8,6,7,0
"Samp0894","Siderastrea siderea",10,FALSE,7,5,3,0
"Samp0894","Siderastrea siderea",10,FALSE,7,6,5,0
"Samp0894","Siderastrea siderea",10,FALSE,6,3,2,0
"Samp0894","Siderastrea siderea",10,FALSE,6,5,3,0
"Samp0894","Siderastrea siderea",10,FALSE,6,6,3,0
"Samp0894","Siderastrea siderea",10,FALSE,6,5,4,0
"Samp0894","Siderastrea siderea",10,FALSE,5,4,2,0
"Samp0894","Siderastrea siderea",10,FALSE,5,4,2,0
"Samp0894","Siderastrea siderea",10,FALSE,5,4,2,0
"Samp0894","Siderastrea siderea",10,FALSE,5,3,3,0
"Samp0894","Siderastrea siderea",10,FALSE,5,5,3,0
"Samp0894","Siderastrea siderea",10,FALSE,5,5,4,0
"Samp0894","Porites astreoides",10,FALSE,15,14,6,0
"Samp0894","Porites astreoides",10,FALSE,9,7,3,0
"Samp0894","Orbicella franksi",10,FALSE,9,6,5,0
"Samp0894","Orbicella franksi",10,FALSE,6,5,6,0
"Samp0894","Oculina robusta",10,FALSE,15,10,9,0
"Samp0894","Oculina robusta",10,FALSE,5,4,5,0
"Samp0894","Eusmilia fastigiata",10,FALSE,8,7,7,10
"Samp0894","Dichocoenia stokesii",10,FALSE,9,6,6,0
"Samp0894","Dichocoenia stokesii",10,FALSE,8,5,7,0
"Samp0894","Dichocoenia stokesii",10,FALSE,6,5,6,0
"Samp0894","Dichocoenia stokesii",10,FALSE,5,3,2,30
"Samp0894","Agaricia lamarcki",10,FALSE,6,5,1,0
"Samp0894","Agaricia agaricites",10,FALSE,5,4,2,0
"Samp0896","Siderastrea siderea",10,FALSE,9,9,3,0
"Samp0896","Siderastrea siderea",10,FALSE,6,4,2,0
"Samp0896","Porites astreoides",10,FALSE,6,5,3,0
"Samp0896","Porites astreoides",10,FALSE,4,3,2,0
"Samp0896","Montastraea cavernosa",10,FALSE,12,7,5,0
"Samp0896","Meandrina meandrites",10,FALSE,4,2,2,0
"Samp0896","Agaricia agaricites",10,FALSE,12,10,6,0
"Samp0900","Stephanocoenia intersepta",10,FALSE,16,15,7,0
"Samp0900","Stephanocoenia intersepta",10,FALSE,9,7,2,0
"Samp0900","Stephanocoenia intersepta",10,FALSE,6,6,2,0
"Samp0900","Stephanocoenia intersepta",10,FALSE,5,2,2,0
"Samp0900","Stephanocoenia intersepta",10,FALSE,4,3,3,0
"Samp0900","Siderastrea siderea",10,FALSE,48,30,20,40
"Samp0900","Siderastrea siderea",10,FALSE,24,15,5,0
"Samp0900","Siderastrea siderea",10,FALSE,23,21,10,30
"Samp0900","Siderastrea siderea",10,FALSE,21,15,12,10
"Samp0900","Siderastrea siderea",10,FALSE,18,16,4,0
"Samp0900","Siderastrea siderea",10,FALSE,13,7,5,10
"Samp0900","Siderastrea siderea",10,FALSE,12,11,5,0
"Samp0900","Porites divaricata",10,FALSE,38,30,20,50
"Samp0900","Porites astreoides",10,FALSE,11,7,5,0
"Samp0900","Porites astreoides",10,FALSE,8,7,5,0
"Samp0900","Porites astreoides",10,FALSE,7,6,1,0
"Samp0900","Porites astreoides",10,FALSE,7,5,2,0
"Samp0900","Porites astreoides",10,FALSE,7,5,4,0
"Samp0900","Porites astreoides",10,FALSE,6,5,1,0
"Samp0900","Porites astreoides",10,FALSE,6,4,4,5
"Samp0900","Porites astreoides",10,FALSE,6,6,4,10
"Samp0900","Porites astreoides",10,FALSE,5,4,1,0
"Samp0900","Porites astreoides",10,FALSE,4,3,2,0
"Samp0900","Orbicella franksi",10,FALSE,78,72,38,85
"Samp0900","Orbicella faveolata",10,FALSE,90,60,70,80
"Samp0900","Mycetophyllia aliciae",10,FALSE,5,4,1,0
"Samp0900","Montastraea cavernosa",10,FALSE,21,16,17,80
"Samp0900","Montastraea cavernosa",10,FALSE,19,19,15,0
"Samp0900","Montastraea cavernosa",10,FALSE,8,5,3,0
"Samp0900","Montastraea cavernosa",10,FALSE,6,5,1,0
"Samp0900","Madracis decactis",10,FALSE,15,11,9,0
"Samp0900","Madracis decactis",10,FALSE,12,10,7,0
"Samp0900","Madracis decactis",10,FALSE,8,5,3,0
"Samp0900","Eusmilia fastigiata",10,FALSE,9,7,4,0
"Samp0900","Eusmilia fastigiata",10,FALSE,6,2,2,0
"Samp0900","Diploria labyrinthiformis",10,FALSE,22,22,24,70
"Samp0900","Agaricia humilis",10,FALSE,18,16,6,0
"Samp0900","Agaricia agaricites",10,FALSE,32,22,6,40
"Samp0900","Agaricia agaricites",10,FALSE,10,6,1,20
"Samp0900","Agaricia agaricites",10,FALSE,9,7,8,0
"Samp0900","Agaricia agaricites",10,FALSE,7,5,1,0
"Samp0900","Agaricia agaricites",10,FALSE,5,3,1,20
"Samp0902","Stephanocoenia intersepta",10,FALSE,10,7,4,10
"Samp0902","Stephanocoenia intersepta",10,FALSE,9,8,2,0
"Samp0902","Stephanocoenia intersepta",10,FALSE,6,4,2,60
"Samp0902","Stephanocoenia intersepta",10,FALSE,6,5,4,12
"Samp0902","Stephanocoenia intersepta",10,FALSE,4,4,1,0
"Samp0902","Siderastrea siderea",10,FALSE,10,9,3,5
"Samp0902","Siderastrea siderea",10,FALSE,8,7,2,5
"Samp0902","Siderastrea siderea",10,FALSE,7,6,2,20
"Samp0902","Siderastrea siderea",10,FALSE,5,4,2,35
"Samp0902","Siderastrea siderea",10,FALSE,5,4,2,0
"Samp0902","Porites porites",10,FALSE,9,8,6,25
"Samp0902","Porites porites",10,FALSE,4,3,3,0
"Samp0902","Porites furcata",10,FALSE,11,8,14,10
"Samp0902","Porites astreoides",10,FALSE,17,8,5,20
"Samp0902","Porites astreoides",10,FALSE,11,7,3,0
"Samp0902","Porites astreoides",10,FALSE,10,4,6,87
"Samp0902","Porites astreoides",10,FALSE,5,4,2,40
"Samp0902","Porites astreoides",10,FALSE,5,5,3,0
"Samp0902","Orbicella franksi",10,FALSE,22,17,6,90
"Samp0902","Montastraea cavernosa",10,TRUE,3,2,1,0
"Samp0902","Montastraea cavernosa",10,FALSE,43,26,30,37
"Samp0902","Montastraea cavernosa",10,FALSE,23,12,9,87
"Samp0902","Madracis decactis",10,FALSE,12,6,4,95
"Samp0902","Madracis decactis",10,FALSE,6,4,2,12
"Samp0902","Agaricia humilis",10,FALSE,4,4,1,0
"Samp0902","Agaricia fragilis",10,FALSE,40,25,11,2
"Samp0902","Agaricia agaricites",10,FALSE,4,4,2,0
"Samp0903","Siderastrea siderea",10,FALSE,28,24,11,20
"Samp0903","Siderastrea siderea",10,FALSE,8,7,3,5
"Samp0903","Siderastrea siderea",10,FALSE,6,5,1,30
"Samp0903","Siderastrea siderea",10,FALSE,5,4,1,0
"Samp0903","Siderastrea siderea",10,FALSE,5,3,2,10
"Samp0903","Siderastrea siderea",10,FALSE,5,4,2,0
"Samp0903","Pseudodiploria strigosa",10,FALSE,10,7,5,5
"Samp0903","Porites astreoides",10,FALSE,12,11,1,15
"Samp0903","Porites astreoides",10,FALSE,8,6,5,0
"Samp0903","Porites astreoides",10,FALSE,8,6,6,60
"Samp0903","Porites astreoides",10,FALSE,7,3,1,30
"Samp0903","Porites astreoides",10,FALSE,6,5,2,1
"Samp0903","Porites astreoides",10,FALSE,6,6,5,20
"Samp0903","Porites astreoides",10,FALSE,5,3,4,0
"Samp0903","Porites astreoides",10,FALSE,4,3,1,30
"Samp0903","Orbicella faveolata",10,FALSE,150,140,97,60
"Samp0903","Montastraea cavernosa",10,FALSE,5,3,1,50
"Samp0903","Montastraea cavernosa",10,FALSE,5,4,4,20
"Samp0903","Montastraea cavernosa",10,FALSE,4,3,1,60
"Samp0903","Montastraea cavernosa",10,FALSE,4,3,2,0
"Samp0903","Agaricia fragilis",10,FALSE,6,5,1,25
"Samp0904","Stephanocoenia intersepta",10,FALSE,9,5,3,25
"Samp0904","Stephanocoenia intersepta",10,FALSE,9,7,3,15
"Samp0904","Stephanocoenia intersepta",10,FALSE,7,5,2,10
"Samp0904","Siderastrea siderea",10,FALSE,20,19,5,85
"Samp0904","Siderastrea siderea",10,FALSE,9,6,3,8
"Samp0904","Siderastrea siderea",10,FALSE,9,7,4,5
"Samp0904","Siderastrea siderea",10,FALSE,7,6,3,10
"Samp0904","Siderastrea siderea",10,FALSE,6,4,2,10
"Samp0904","Siderastrea siderea",10,FALSE,6,5,3,2
"Samp0904","Siderastrea siderea",10,FALSE,5,4,2,2
"Samp0904","Pseudodiploria strigosa",10,FALSE,20,18,4,15
"Samp0904","Porites astreoides",10,FALSE,14,8,6,5
"Samp0904","Porites astreoides",10,FALSE,9,5,5,5
"Samp0904","Porites astreoides",10,FALSE,7,5,3,5
"Samp0904","Porites astreoides",10,FALSE,5,3,3,0
"Samp0904","Orbicella franksi",10,FALSE,34,33,12,90
"Samp0904","Montastraea cavernosa",10,FALSE,5,5,3,10
"Samp0904","Montastraea cavernosa",10,FALSE,4,3,2,0
"Samp0905","Stephanocoenia intersepta",10,FALSE,18,17,3,30
"Samp0905","Stephanocoenia intersepta",10,FALSE,16,14,10,20
"Samp0905","Stephanocoenia intersepta",10,FALSE,8,4,2,0
"Samp0905","Stephanocoenia intersepta",10,FALSE,7,5,2,0
"Samp0905","Stephanocoenia intersepta",10,FALSE,6,4,2,0
"Samp0905","Siderastrea siderea",10,FALSE,21,16,5,0
"Samp0905","Siderastrea siderea",10,FALSE,16,14,4,0
"Samp0905","Siderastrea siderea",10,FALSE,14,12,10,0
"Samp0905","Siderastrea siderea",10,FALSE,9,6,2,0
"Samp0905","Siderastrea siderea",10,FALSE,9,5,4,0
"Samp0905","Siderastrea siderea",10,FALSE,8,6,4,0
"Samp0905","Siderastrea siderea",10,FALSE,7,5,2,0
"Samp0905","Siderastrea siderea",10,FALSE,6,5,2,0
"Samp0905","Siderastrea siderea",10,FALSE,6,4,3,0
"Samp0905","Porites porites",10,FALSE,16,8,6,0
"Samp0905","Porites astreoides",10,FALSE,10,9,8,0
"Samp0905","Porites astreoides",10,FALSE,8,6,3,0
"Samp0905","Porites astreoides",10,FALSE,7,6,2,0
"Samp0905","Porites astreoides",10,FALSE,7,5,3,0
"Samp0905","Porites astreoides",10,FALSE,6,4,4,0
"Samp0905","Orbicella franksi",10,FALSE,72,65,50,0
"Samp0905","Orbicella franksi",10,FALSE,52,35,20,10
"Samp0905","Mycetophyllia lamarckiana",10,FALSE,23,18,6,0
"Samp0905","Montastraea cavernosa",10,FALSE,45,40,45,20
"Samp0905","Montastraea cavernosa",10,FALSE,22,18,14,20
"Samp0905","Montastraea cavernosa",10,FALSE,14,8,7,0
"Samp0905","Montastraea cavernosa",10,FALSE,11,10,8,0
"Samp0905","Montastraea cavernosa",10,FALSE,10,6,8,0
"Samp0905","Madracis decactis",10,FALSE,9,6,5,0
"Samp0905","Diploria labyrinthiformis",10,FALSE,42,36,40,20
"Samp0905","Diploria labyrinthiformis",10,FALSE,23,17,10,0
"Samp0905","Colpophyllia natans",10,FALSE,80,62,25,10
"Samp0905","Colpophyllia natans",10,FALSE,25,22,10,30
"Samp0905","Agaricia agaricites",10,FALSE,10,6,8,0
"Samp0911","Stephanocoenia intersepta",10,FALSE,11,10,5,70
"Samp0911","Stephanocoenia intersepta",10,FALSE,9,6,1,0
"Samp0911","Stephanocoenia intersepta",10,FALSE,5,4,2,0
"Samp0911","Stephanocoenia intersepta",10,FALSE,5,3,2,0
"Samp0911","Siderastrea siderea",10,FALSE,27,16,14,50
"Samp0911","Siderastrea siderea",10,FALSE,19,12,6,40
"Samp0911","Siderastrea siderea",10,FALSE,17,14,11,30
"Samp0911","Siderastrea siderea",10,FALSE,12,9,8,30
"Samp0911","Siderastrea siderea",10,FALSE,11,7,6,5
"Samp0911","Siderastrea siderea",10,FALSE,10,7,5,5
"Samp0911","Siderastrea siderea",10,FALSE,5,4,1,0
"Samp0911","Siderastrea siderea",10,FALSE,5,4,2,80
"Samp0911","Siderastrea siderea",10,FALSE,4,3,1,0
"Samp0911","Siderastrea siderea",10,FALSE,4,4,2,0
"Samp0911","Porites porites",10,FALSE,14,7,9,60
"Samp0911","Porites astreoides",10,FALSE,12,9,4,0
"Samp0911","Porites astreoides",10,FALSE,7,7,4,0
"Samp0911","Porites astreoides",10,FALSE,7,7,6,0
"Samp0911","Porites astreoides",10,FALSE,6,6,6,0
"Samp0911","Porites astreoides",10,FALSE,4,3,2,0
"Samp0911","Orbicella faveolata",10,FALSE,7,6,3,30
"Samp0911","Montastraea cavernosa",10,FALSE,4,2,1,0
"Samp0911","Meandrina meandrites",10,FALSE,5,4,2,0
"Samp0911","Madracis sp.",10,FALSE,26,11,10,5
"Samp0911","Madracis sp.",10,FALSE,10,8,6,10
"Samp0911","Madracis decactis",10,FALSE,18,14,10,0
"Samp0911","Madracis decactis",10,FALSE,7,7,4,10
"Samp0911","Eusmilia fastigiata",10,FALSE,16,12,11,1
"Samp0911","Eusmilia fastigiata",10,FALSE,13,7,5,10
"Samp0911","Eusmilia fastigiata",10,FALSE,7,5,4,20
"Samp0911","Eusmilia fastigiata",10,FALSE,6,6,5,0
"Samp0911","Dichocoenia stokesii",10,FALSE,5,5,3,0
"Samp0911","Agaricia agaricites",10,FALSE,24,17,8,15
"Samp0911","Agaricia agaricites",10,FALSE,23,21,13,10
"Samp0911","Agaricia agaricites",10,FALSE,15,12,3,5
"Samp0911","Agaricia agaricites",10,FALSE,14,13,4,0
"Samp0911","Agaricia agaricites",10,FALSE,9,6,1,0
"Samp0911","Agaricia agaricites",10,FALSE,7,6,7,0
"Samp0911","Agaricia agaricites",10,FALSE,4,3,1,0
"Samp0917","Stephanocoenia intersepta",10,FALSE,20,17,17,70
"Samp0917","Stephanocoenia intersepta",10,FALSE,19,16,12,80
"Samp0917","Stephanocoenia intersepta",10,FALSE,14,12,2,25
"Samp0917","Stephanocoenia intersepta",10,FALSE,14,12,7,4
"Samp0917","Stephanocoenia intersepta",10,FALSE,6,4,3,30
"Samp0917","Siderastrea siderea",10,FALSE,33,30,24,60
"Samp0917","Siderastrea siderea",10,FALSE,19,12,7,5
"Samp0917","Siderastrea siderea",10,FALSE,15,13,10,60
"Samp0917","Siderastrea siderea",10,FALSE,5,4,1,0
